name,chamber,state,district,sponsored_bills,cosponsored_bills,bioguide_id,Agriculture_and_Food_self_proportion,Crime_and_Law_Enforcement_self_proportion,Culture_and_Recreation_self_proportion,Economy_and_Finance_self_proportion,Education_and_Social_Services_self_proportion,Environment_and_Natural_Resources_self_proportion,Government_Operations_and_Politics_self_proportion,Health_and_Healthcare_self_proportion,Immigration_and_Civil_Rights_self_proportion,National_Security_and_International_Affairs_self_proportion,Science__Technology__and_Communications_self_proportion,Transportation_and_Infrastructure_self_proportion,Agriculture_and_Food_across_all_proportion,Crime_and_Law_Enforcement_across_all_proportion,Culture_and_Recreation_across_all_proportion,Economy_and_Finance_across_all_proportion,Education_and_Social_Services_across_all_proportion,Environment_and_Natural_Resources_across_all_proportion,Government_Operations_and_Politics_across_all_proportion,Health_and_Healthcare_across_all_proportion,Immigration_and_Civil_Rights_across_all_proportion,National_Security_and_International_Affairs_across_all_proportion,Science__Technology__and_Communications_across_all_proportion,Transportation_and_Infrastructure_across_all_proportion,Agriculture_And_Food_state_self_proportion,Crime_And_Law_Enforcement_state_self_proportion,Culture_And_Recreation_state_self_proportion,Economy_And_Finance_state_self_proportion,Education_And_Social_Services_state_self_proportion,Environment_And_Natural_Resources_state_self_proportion,Government_Operations_And_Politics_state_self_proportion,Health_And_Healthcare_state_self_proportion,Immigration_And_Civil_Rights_state_self_proportion,National_Security_And_International_Affairs_state_self_proportion,Science_Technology_And_Communications_state_self_proportion,Transportation_And_Infrastructure_state_self_proportion,Agriculture_And_Food_state_national_proportion,Crime_And_Law_Enforcement_state_national_proportion,Culture_And_Recreation_state_national_proportion,Economy_And_Finance_state_national_proportion,Education_And_Social_Services_state_national_proportion,Environment_And_Natural_Resources_state_national_proportion,Government_Operations_And_Politics_state_national_proportion,Health_And_Healthcare_state_national_proportion,Immigration_And_Civil_Rights_state_national_proportion,National_Security_And_International_Affairs_state_national_proportion,Science_Technology_And_Communications_state_national_proportion,Transportation_And_Infrastructure_state_national_proportion
"Graves, Sam",House of Representatives,Missouri,6.0,256,1969,G000546,0.029173419773095628,0.014586709886547814,0.014586709886547814,0.07293354943273907,0.09400324149108591,0.14100486223662884,0.047001620745542955,0.09076175040518639,0.014586709886547814,0.10210696920583469,0.03241491085899514,0.34683954619124796,0.0004926378017406536,0.0001946198425741718,0.0006311803071744162,0.0004506038091041996,0.001037641333905825,0.0014353830162841727,0.000439220912973677,0.000576540960146606,0.0001967514155171283,0.0005377583160482445,0.0013271400132714001,0.01007532956685499,0.0246478873239436,0.0809859154929577,0.0997652582159624,0.0481220657276995,0.0446009389671361,0.0140845070422535,0.431924882629108,0.0645539906103286,0.1338028169014084,0.0211267605633802,0.0129107981220657,0.0234741784037558,0.0131826741996233,0.0222724338282763,0.0088986599664991,0.0170904543559816,0.0216400911161731,0.0062176165803108,0.0441564674826013,0.0429352068696331,0.0590062111801242,0.022140221402214,0.0143603133159268,0.0066445182724252
"Burlison, Eric",House of Representatives,Missouri,7.0,26,260,B001316,0.06721162579473207,0.06539509536784742,0.0,0.1807447774750227,0.06539509536784742,0.12170753860127158,0.2016348773841962,0.10626702997275206,0.06721162579473207,0.07356948228882834,0.016348773841961855,0.03451407811080836,0.0020252887404893535,0.0015569587405933744,0.0,0.0019926701780385715,0.0012881064834693,0.002210819818184818,0.0033623118165571134,0.0012045587917348735,0.0016177338609186106,0.0006914035492048858,0.0011944260119442602,0.0017890772128060263,0.0246478873239436,0.0809859154929577,0.0997652582159624,0.0481220657276995,0.0446009389671361,0.0140845070422535,0.431924882629108,0.0645539906103286,0.1338028169014084,0.0211267605633802,0.0129107981220657,0.0234741784037558,0.0131826741996233,0.0222724338282763,0.0088986599664991,0.0170904543559816,0.0216400911161731,0.0062176165803108,0.0441564674826013,0.0429352068696331,0.0590062111801242,0.022140221402214,0.0143603133159268,0.0066445182724252
"Vasquez, Gabe",House of Representatives,New Mexico,2.0,30,269,V000136,0.17019400352733685,0.07495590828924162,0.0,0.12257495590828923,0.023809523809523808,0.13403880070546736,0.031746031746031744,0.05731922398589065,0.18518518518518517,0.15255731922398588,0.031746031746031744,0.015873015873015872,0.005282171985330341,0.0018380762909782893,0.0,0.0013918650992329723,0.00048303993130098755,0.002507795614657405,0.0005452397540362887,0.0006691993287415963,0.004590866362066327,0.0014767014075610526,0.0023888520238885204,0.000847457627118644,0.0918367346938775,0.0510204081632653,0.5087463556851312,0.0218658892128279,0.0218658892128279,0.0743440233236151,0.0743440233236151,0.0262390670553935,0.0393586005830903,0.0247813411078717,0.0174927113702623,0.0481049562682215,0.03954802259887,0.0112976113621691,0.036536850921273,0.0062526052521884,0.0085421412300683,0.0264248704663212,0.0061195104391648,0.0140515222482435,0.0139751552795031,0.020910209102091,0.0156657963446475,0.0109634551495016
"Leger Fernandez, Teresa",House of Representatives,New Mexico,3.0,64,604,L000273,0.11383709519136408,0.017664376840039252,0.01962708537782139,0.1364082433758587,0.21491658488714424,0.1364082433758587,0.05299313052011776,0.08145240431795879,0.14720314033366044,0.04416094210009813,0.017664376840039252,0.017664376840039252,0.0031747769445508783,0.0003892396851483436,0.0014026229048320358,0.0013918650992329723,0.003917990553885788,0.002293313094982759,0.0008178596310544331,0.000854516065931577,0.0032791902586188047,0.00038411308289160325,0.0011944260119442602,0.000847457627118644,0.0918367346938775,0.0510204081632653,0.5087463556851312,0.0218658892128279,0.0218658892128279,0.0743440233236151,0.0743440233236151,0.0262390670553935,0.0393586005830903,0.0247813411078717,0.0174927113702623,0.0481049562682215,0.03954802259887,0.0112976113621691,0.036536850921273,0.0062526052521884,0.0085421412300683,0.0264248704663212,0.0061195104391648,0.0140515222482435,0.0139751552795031,0.020910209102091,0.0156657963446475,0.0109634551495016
"LaLota, Nick",House of Representatives,New York,1.0,34,362,L000598,0.010005558643690939,0.08115619788771539,0.031128404669260697,0.19955530850472486,0.01500833796553641,0.057254030016675936,0.08504724847137299,0.10728182323513064,0.04613674263479711,0.26903835464146747,0.02112284602556976,0.07726514730405781,0.0004926378017406536,0.00315716633509212,0.0039273441335297005,0.0035948170548535043,0.00048303993130098755,0.001699361502037584,0.002317268954654227,0.0019870072376481245,0.001814485276435739,0.004131349602656355,0.00252156602521566,0.006544256120527307,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"D'Esposito, Anthony",House of Representatives,New York,4.0,37,450,D000632,0.0,0.17952013710368467,0.007712082262210797,0.07797772065124249,0.07712082262210797,0.059554413024850046,0.13924592973436162,0.09811482433590403,0.0818337617823479,0.17994858611825193,0.027849185946872322,0.07112253641816624,0.0,0.009060634893175332,0.0012623606143488324,0.0018224420723769851,0.00322026620867325,0.002293313094982759,0.004922303335049828,0.002357640712028086,0.004175502262641279,0.0035850554403216305,0.0043132050431320505,0.007815442561205274,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"Ryan, Patrick",House of Representatives,New York,18.0,20,385,R000579,0.060646900269541774,0.03638814016172507,0.018194070080862535,0.0889487870619946,0.09501347708894878,0.04851752021563342,0.11051212938005389,0.12264150943396225,0.061994609164420476,0.29649595687331537,0.012129380053908356,0.04851752021563342,0.002463189008703268,0.001167719055445031,0.0018935409215232485,0.0013217711733723187,0.0025225418634607123,0.00118790318589035,0.0024838699906097592,0.0018737581204764698,0.002011236691952867,0.003755772366051232,0.0011944260119442602,0.003389830508474576,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"Molinaro, Marcus J.",House of Representatives,New York,19.0,61,477,M001221,0.11768661735036988,0.021856086079354405,0.0030262273032952256,0.18695359784801616,0.10255548083389375,0.07094821788836585,0.09818426361802288,0.1281102891728312,0.028581035642232685,0.09818426361802288,0.04909213180901144,0.09482178883658374,0.009579068367179375,0.001405587751924574,0.0006311803071744162,0.005567460396931889,0.005456562186918563,0.0034812162808731087,0.004422500227183231,0.003922537603854588,0.0018582078132173229,0.002492467115652181,0.00968812209688122,0.01327683615819209,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"Williams, Brandon",House of Representatives,New York,22.0,17,348,W000828,0.03739612188365651,0.08102493074792244,0.0,0.08240997229916898,0.12742382271468142,0.15373961218836563,0.08102493074792244,0.12465373961218836,0.07479224376731303,0.1523545706371191,0.06648199445983378,0.018698060941828257,0.0014779134052219608,0.002530057953464234,0.0,0.0011915967396311058,0.0032918276799771,0.0036627014898285787,0.0017720292006179385,0.0018531673718998054,0.0023610169862055396,0.001877886183025616,0.006370272063702721,0.0012711864406779662,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"Langworthy, Nicholas A.",House of Representatives,New York,23.0,34,361,L000600,0.13788895668090298,0.06833435021354484,0.016473459426479563,0.10006101281269066,0.03843807199511897,0.05735204392922514,0.2226967663209274,0.08236729713239781,0.11348383160463697,0.12873703477730325,0.010982306284319707,0.023184868822452714,0.00618534128852154,0.0024219358187008043,0.0018935409215232485,0.0016422005487353052,0.0011270931730356375,0.0015508736038012901,0.005528125283979038,0.001389875528924854,0.004066195920687319,0.0018010635664472954,0.0011944260119442602,0.0017890772128060263,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
"Davis, Donald G.",House of Representatives,North Carolina,1.0,26,859,D000230,0.11718398560503823,0.0708502024291498,0.014170040485829958,0.09649122807017543,0.048582995951417005,0.022267206477732792,0.07534862798020692,0.28317588843904634,0.04048582995951417,0.18893387314439944,0.012145748987854251,0.030364372469635626,0.014259127483715583,0.006811694490096013,0.004418262150220913,0.004295756313460036,0.0038643194504079004,0.0016333668805992311,0.005073758822282131,0.012961876229010306,0.003935028310342566,0.007170110880643261,0.0035832780358327804,0.006355932203389831,0.0444743935309973,0.0539083557951482,0.1469002695417789,0.0485175202156334,0.0444743935309973,0.0795148247978436,0.376010781671159,0.0283018867924528,0.0377358490566037,0.045822102425876,0.0444743935309973,0.0498652291105121,0.0207156308851224,0.012911555842479,0.0114112227805695,0.0150062526052521,0.0187927107061503,0.0305699481865284,0.0334773218142548,0.0163934426229508,0.0144927536231884,0.041820418204182,0.0430809399477806,0.0122923588039867
"Hern, Kevin",House of Representatives,Oklahoma,1.0,53,626,H001082,0.031070195627157654,0.010356731875719217,0.0,0.2911392405063291,0.02301495972382048,0.05178365937859608,0.031070195627157654,0.22899884925201378,0.10011507479861909,0.22209436133486765,0.010356731875719217,0.0,0.0007389567026109804,0.0001946198425741718,0.0,0.002533394748963611,0.00035780735651925,0.0007424394911814687,0.00040892981552721655,0.002048779483378118,0.0019019303499989066,0.001647418333290654,0.0005972130059721301,0.0,0.0232858990944372,0.0724450194049159,0.1811125485122897,0.0530401034928848,0.1914618369987063,0.0401034928848641,0.2367399741267787,0.0297542043984476,0.0827943078913324,0.019404915912031,0.0232858990944372,0.0465717981888745,0.0112994350282485,0.0180761781794706,0.0146566164154103,0.0170904543559816,0.0842824601366742,0.0160621761658031,0.0219582433405327,0.0179547228727556,0.0331262939958592,0.018450184501845,0.0234986945169712,0.0119601328903654
"Brecheen, Josh",House of Representatives,Oklahoma,2.0,33,268,B001317,0.08075601374570447,0.09450171821305842,0.0,0.09450171821305842,0.04639175257731959,0.06357388316151202,0.1872852233676976,0.10051546391752578,0.14690721649484537,0.15463917525773196,0.007731958762886597,0.023195876288659795,0.0025726640757567465,0.0023786869647954333,0.0,0.0011014759778102657,0.0009660798626019751,0.0012209004966095263,0.003301729621664193,0.0012045587917348735,0.0037382768948254377,0.001536452331566413,0.0005972130059721301,0.0012711864406779662,0.0232858990944372,0.0724450194049159,0.1811125485122897,0.0530401034928848,0.1914618369987063,0.0401034928848641,0.2367399741267787,0.0297542043984476,0.0827943078913324,0.019404915912031,0.0232858990944372,0.0465717981888745,0.0112994350282485,0.0180761781794706,0.0146566164154103,0.0170904543559816,0.0842824601366742,0.0160621761658031,0.0219582433405327,0.0179547228727556,0.0331262939958592,0.018450184501845,0.0234986945169712,0.0119601328903654
"Blumenauer, Earl",House of Representatives,Oregon,3.0,500,8066,B000574,0.09247242050616483,0.06716417910447761,0.029850746268656716,0.1755353666450357,0.10577547047371837,0.09993510707332902,0.056132381570408826,0.13854639844256977,0.08241401687216095,0.1018818948734588,0.005840363400389358,0.04445165476963012,0.007800098527560348,0.004476256379205951,0.006452065362227364,0.005417259127230489,0.005832259911263776,0.005081585850753164,0.002620179929118832,0.004396124821117872,0.005552762171261176,0.0026802557339547428,0.0011944260119442602,0.006450094161958569,0.057471264367816,0.0617816091954023,0.3793103448275862,0.0847701149425287,0.0229885057471264,0.0890804597701149,0.1264367816091954,0.0344827586206896,0.0272988505747126,0.0129310344827586,0.0244252873563218,0.0790229885057471,0.0251098556183301,0.0138799225306649,0.0276381909547738,0.0245935806586077,0.0091116173120728,0.0321243523316062,0.0105591552675785,0.018735362997658,0.0098343685300207,0.011070110701107,0.0221932114882506,0.0182724252491694
"Hoyle, Val T.",House of Representatives,Oregon,4.0,11,315,H001094,0.05984042553191489,0.03590425531914894,0.011968085106382979,0.20877659574468085,0.05984042553191489,0.12234042553191488,0.08377659574468084,0.05984042553191489,0.05053191489361702,0.20611702127659573,0.011968085106382979,0.08909574468085106,0.001231594504351634,0.0005838595277225155,0.0006311803071744162,0.001572106622874652,0.0008050665521683125,0.0015178762930821135,0.0009541695695635052,0.00046329184297495135,0.0008307281988500972,0.0013230561744044112,0.0005972130059721301,0.0031544256120527307,0.057471264367816,0.0617816091954023,0.3793103448275862,0.0847701149425287,0.0229885057471264,0.0890804597701149,0.1264367816091954,0.0344827586206896,0.0272988505747126,0.0129310344827586,0.0244252873563218,0.0790229885057471,0.0251098556183301,0.0138799225306649,0.0276381909547738,0.0245935806586077,0.0091116173120728,0.0321243523316062,0.0105591552675785,0.018735362997658,0.0098343685300207,0.011070110701107,0.0221932114882506,0.0182724252491694
"Chavez-DeRemer, Lori",House of Representatives,Oregon,5.0,25,393,C001135,0.11967545638945233,0.07758620689655173,0.0,0.12322515212981744,0.12423935091277889,0.12525354969574035,0.07505070993914807,0.10547667342799188,0.031947261663286,0.15365111561866124,0.018255578093306288,0.04563894523326572,0.006459028956155236,0.0033085373237609207,0.0,0.002433260569162678,0.004383140117360813,0.0040751678738182836,0.002241541211038076,0.0021414378519731083,0.001377259908619898,0.002586361424803462,0.0023888520238885204,0.00423728813559322,0.057471264367816,0.0617816091954023,0.3793103448275862,0.0847701149425287,0.0229885057471264,0.0890804597701149,0.1264367816091954,0.0344827586206896,0.0272988505747126,0.0129310344827586,0.0244252873563218,0.0790229885057471,0.0251098556183301,0.0138799225306649,0.0276381909547738,0.0245935806586077,0.0091116173120728,0.0321243523316062,0.0105591552675785,0.018735362997658,0.0098343685300207,0.011070110701107,0.0221932114882506,0.0182724252491694
"Aderholt, Robert B.",House of Representatives,Alabama,4.0,92,2151,A000055,0.027190332326283987,0.08157099697885196,0.0,0.10120845921450151,0.06797583081570997,0.027190332326283987,0.18580060422960726,0.22054380664652568,0.013595166163141994,0.24773413897280963,0.027190332326283987,0.0,0.0004926378017406536,0.001167719055445031,0.0,0.0006708990046662528,0.0008050665521683125,0.0002969757964725875,0.0018629024929573198,0.0015031246460965088,0.0001967514155171283,0.0013998787909827318,0.0011944260119442602,0.0,0.02291917973462,0.1568154402895054,0.106151990349819,0.0723763570566948,0.1218335343787696,0.0337756332931242,0.2533172496984318,0.06875753920386,0.0796139927623642,0.0217129071170084,0.0301568154402895,0.0325693606755126,0.0119271814187068,0.0419625564880568,0.0092127303182579,0.0250104210087536,0.0575170842824601,0.0145077720207253,0.0251979841612671,0.0444964871194379,0.0341614906832298,0.022140221402214,0.0326370757180156,0.008970099667774
